RFI_ID,Project_ID,RFI_Title,Discipline,Submitted_Date,Required_Response_Date,Response_Date,RFI_Status,Response_Days,Responsible_Party,Cost_Impact,Schedule_Impact_Days,Priority
RFI-00592,PRJ-030,Structural clarification item 592,Structural,2024-05-26,2024-06-02,2024-06-13,Answered,18,Designer,0,0,High
RFI-00593,PRJ-030,Plumbing clarification item 593,Plumbing,2023-08-02,2023-08-12,2023-08-09,Answered,7,Designer,0,0,Normal
RFI-00594,PRJ-030,Civil clarification item 594,Civil,2024-07-05,2024-07-15,2024-07-26,Answered,21,Designer,0,0,Normal
RFI-00595,PRJ-030,Architectural clarification item 595,Architectural,2023-09-29,2023-10-13,,Open,,Owner,0,0,Low
RFI-00596,PRJ-030,Civil clarification item 596,Civil,2024-09-03,2024-09-06,2024-09-20,Answered,17,Designer,0,0,Critical
RFI-00597,PRJ-030,Electrical clarification item 597,Electrical,2025-02-26,2025-03-05,2025-03-21,Closed,23,Contractor,0,0,High
RFI-00598,PRJ-030,Electrical clarification item 598,Electrical,2024-09-09,2024-09-19,2024-09-30,Answered,21,Contractor,0,0,Normal
RFI-00599,PRJ-030,Fire Protection clarification item 599,Fire Protection,2024-05-23,2024-05-30,2024-06-11,Answered,19,Contractor,18700,6,High
RFI-00600,PRJ-030,Architectural clarification item 600,Architectural,2025-06-09,2025-06-23,2025-07-08,Closed,29,Designer,0,0,Low
RFI-00601,PRJ-030,Mechanical clarification item 601,Mechanical,2025-02-22,2025-03-01,2025-03-05,Answered,11,Designer,8000,4,High
RFI-00602,PRJ-030,Plumbing clarification item 602,Plumbing,2025-10-14,2025-10-21,2025-10-29,Answered,15,Designer,32300,2,High
RFI-00603,PRJ-030,Mechanical clarification item 603,Mechanical,2023-07-01,2023-07-08,2023-07-15,Closed,14,Designer,100800,2,High
RFI-00604,PRJ-030,Electrical clarification item 604,Electrical,2025-04-28,2025-05-08,2025-05-14,Answered,16,Contractor,0,0,Normal
RFI-00605,PRJ-030,Structural clarification item 605,Structural,2025-07-02,2025-07-12,2025-07-22,Closed,20,Designer,0,0,Normal
RFI-00606,PRJ-030,Civil clarification item 606,Civil,2024-07-08,2024-07-18,2024-08-05,Closed,28,Contractor,0,0,Normal
RFI-00607,PRJ-030,Structural clarification item 607,Structural,2024-11-06,2024-11-16,2024-11-28,Answered,22,Designer,18000,0,Normal
RFI-00608,PRJ-030,Plumbing clarification item 608,Plumbing,2023-05-01,2023-05-11,2023-05-15,Closed,14,Designer,0,0,Normal
RFI-00609,PRJ-030,Electrical clarification item 609,Electrical,2023-11-16,2023-11-26,2023-11-29,Answered,13,Owner,0,0,Normal
RFI-00610,PRJ-030,Architectural clarification item 610,Architectural,2024-08-18,2024-08-28,,Open,,Owner,0,0,Normal
RFI-00611,PRJ-030,Civil clarification item 611,Civil,2024-12-22,2024-12-25,2024-12-27,Answered,5,Designer,0,0,Critical
RFI-00612,PRJ-030,Electrical clarification item 612,Electrical,2024-09-23,2024-10-03,2024-10-08,Answered,15,Designer,29400,6,Normal
RFI-00613,PRJ-030,Plumbing clarification item 613,Plumbing,2024-07-03,2024-07-13,,Open,,External,0,0,Normal
RFI-00614,PRJ-031,Electrical clarification item 614,Electrical,2021-08-28,2021-09-11,2021-09-16,Answered,19,Owner,0,0,Low
RFI-00615,PRJ-031,Plumbing clarification item 615,Plumbing,2022-07-31,2022-08-10,2022-08-16,Answered,16,Designer,0,0,Normal
RFI-00616,PRJ-031,Structural clarification item 616,Structural,2023-01-28,2023-02-07,2023-02-18,Closed,21,Designer,11000,8,Normal
RFI-00617,PRJ-031,Plumbing clarification item 617,Plumbing,2024-08-24,2024-09-03,,Open,,Designer,0,0,Normal
RFI-00618,PRJ-031,Architectural clarification item 618,Architectural,2022-09-24,2022-10-04,2022-10-17,Closed,23,Owner,0,0,Normal
RFI-00619,PRJ-031,Civil clarification item 619,Civil,2021-08-07,2021-08-17,2021-08-29,Answered,22,Designer,0,0,Normal
RFI-00620,PRJ-031,Architectural clarification item 620,Architectural,2023-02-26,2023-03-08,2023-03-19,Answered,21,Contractor,0,0,Normal
RFI-00621,PRJ-031,Plumbing clarification item 621,Plumbing,2022-10-26,2022-11-05,,Open,,Owner,449600,7,Normal
RFI-00622,PRJ-031,Architectural clarification item 622,Architectural,2021-12-30,2022-01-06,2022-01-16,Answered,17,Owner,0,0,High
RFI-00623,PRJ-031,Plumbing clarification item 623,Plumbing,2024-07-26,2024-08-02,2024-08-12,Answered,17,Designer,0,0,High
RFI-00624,PRJ-031,Electrical clarification item 624,Electrical,2023-01-22,2023-01-29,2023-02-11,Answered,20,Contractor,0,0,High
RFI-00625,PRJ-031,Mechanical clarification item 625,Mechanical,2023-07-11,2023-07-18,2023-07-31,Closed,20,Designer,0,0,High
RFI-00626,PRJ-031,Architectural clarification item 626,Architectural,2023-09-25,2023-10-02,2023-10-16,Closed,21,Designer,0,0,High
RFI-00627,PRJ-031,Mechanical clarification item 627,Mechanical,2024-12-08,2024-12-22,,Open,,Designer,0,0,Low
RFI-00628,PRJ-031,Fire Protection clarification item 628,Fire Protection,2021-09-24,2021-10-01,2021-10-15,Closed,21,Contractor,0,0,High
RFI-00629,PRJ-031,Civil clarification item 629,Civil,2024-07-02,2024-07-09,2024-07-11,Answered,9,Contractor,0,0,High
RFI-00630,PRJ-031,Mechanical clarification item 630,Mechanical,2022-05-19,2022-05-29,2022-06-08,Answered,20,Contractor,216400,4,Normal
RFI-00631,PRJ-031,Mechanical clarification item 631,Mechanical,2023-07-06,2023-07-16,,Open,,External,3200,9,Normal
RFI-00632,PRJ-031,Civil clarification item 632,Civil,2024-08-15,2024-08-18,2024-08-25,Closed,10,Designer,9300,4,Critical
RFI-00633,PRJ-031,Electrical clarification item 633,Electrical,2021-11-03,2021-11-10,2021-11-26,Answered,23,Owner,0,0,High
RFI-00634,PRJ-031,Electrical clarification item 634,Electrical,2023-04-29,2023-05-13,,Open,,External,0,0,Low
RFI-00635,PRJ-031,General clarification item 635,General,2024-06-18,2024-06-28,2024-07-11,Answered,23,Owner,3300,3,Normal
RFI-00636,PRJ-031,Architectural clarification item 636,Architectural,2023-11-11,2023-11-18,2023-11-27,Answered,16,Designer,8100,4,High
RFI-00637,PRJ-031,Architectural clarification item 637,Architectural,2021-08-26,2021-09-09,2021-09-27,Answered,32,Contractor,25500,4,Low
RFI-00638,PRJ-031,Structural clarification item 638,Structural,2021-12-19,2021-12-29,2022-01-14,Answered,26,Designer,11600,5,Normal
RFI-00639,PRJ-031,Architectural clarification item 639,Architectural,2024-12-17,2024-12-20,,Open,,Designer,0,0,Critical
RFI-00640,PRJ-031,Architectural clarification item 640,Architectural,2024-09-22,2024-10-02,2024-10-10,Closed,18,Designer,14100,6,Normal
RFI-00641,PRJ-032,Electrical clarification item 641,Electrical,2025-02-16,2025-02-23,2025-03-02,Answered,14,Designer,0,0,High
RFI-00642,PRJ-032,Structural clarification item 642,Structural,2024-06-18,2024-06-28,2024-07-12,Answered,24,Designer,0,0,Normal
RFI-00643,PRJ-032,Structural clarification item 643,Structural,2023-08-10,2023-08-24,2023-09-02,Answered,23,Contractor,0,0,Low
RFI-00644,PRJ-032,Fire Protection clarification item 644,Fire Protection,2023-07-01,2023-07-08,2023-07-18,Answered,17,Designer,53500,3,High
RFI-00645,PRJ-032,Fire Protection clarification item 645,Fire Protection,2023-06-24,2023-07-01,2023-07-07,Closed,13,Designer,0,0,High
RFI-00646,PRJ-032,Electrical clarification item 646,Electrical,2024-11-23,2024-11-30,2024-12-05,Closed,12,Designer,0,0,High
RFI-00647,PRJ-032,Mechanical clarification item 647,Mechanical,2023-09-11,2023-09-25,,Open,,Designer,15500,8,Low
RFI-00648,PRJ-032,Civil clarification item 648,Civil,2023-04-03,2023-04-10,2023-04-20,Answered,17,Designer,0,0,High
RFI-00649,PRJ-032,Electrical clarification item 649,Electrical,2023-12-02,2023-12-09,2023-12-16,Answered,14,Owner,0,0,High
RFI-00650,PRJ-032,Electrical clarification item 650,Electrical,2025-02-23,2025-03-05,2025-03-22,Closed,27,External,0,0,Normal
RFI-00651,PRJ-032,Plumbing clarification item 651,Plumbing,2024-06-14,2024-06-21,2024-07-02,Closed,18,Designer,0,0,High
RFI-00652,PRJ-032,Architectural clarification item 652,Architectural,2023-03-22,2023-03-29,2023-03-27,Closed,5,Designer,5700,9,High
RFI-00653,PRJ-032,Civil clarification item 653,Civil,2023-10-28,2023-11-04,,Open,,External,0,0,High
RFI-00654,PRJ-032,Electrical clarification item 654,Electrical,2023-08-02,2023-08-12,,Open,,Designer,0,0,Normal
RFI-00655,PRJ-032,Civil clarification item 655,Civil,2024-10-21,2024-10-31,2024-11-01,Closed,11,Owner,0,0,Normal
RFI-00656,PRJ-032,Electrical clarification item 656,Electrical,2023-08-30,2023-09-09,2023-09-13,Answered,14,Designer,0,0,Normal
RFI-00657,PRJ-032,Electrical clarification item 657,Electrical,2025-06-21,2025-07-01,2025-07-11,Closed,20,External,0,0,Normal
RFI-00658,PRJ-033,Structural clarification item 658,Structural,2023-07-06,2023-07-16,2023-07-24,Answered,18,Owner,0,0,Normal
RFI-00659,PRJ-033,Structural clarification item 659,Structural,2025-08-07,2025-08-17,2025-08-27,Closed,20,External,0,0,Normal
RFI-00660,PRJ-033,Architectural clarification item 660,Architectural,2024-02-29,2024-03-10,2024-03-18,Answered,18,Designer,49500,0,Normal
RFI-00661,PRJ-033,Structural clarification item 661,Structural,2024-02-06,2024-02-16,2024-02-23,Answered,17,Contractor,0,0,Normal
RFI-00662,PRJ-033,Structural clarification item 662,Structural,2024-08-19,2024-08-26,2024-09-06,Answered,18,Designer,0,0,High
RFI-00663,PRJ-033,Civil clarification item 663,Civil,2024-06-08,2024-06-15,2024-06-22,Answered,14,Owner,14500,2,High
RFI-00664,PRJ-033,Mechanical clarification item 664,Mechanical,2025-11-18,2025-11-28,2025-11-26,Answered,8,Contractor,0,0,Normal
RFI-00665,PRJ-033,Plumbing clarification item 665,Plumbing,2023-09-10,2023-09-20,2023-09-28,Answered,18,Designer,70700,7,Normal
RFI-00666,PRJ-033,Fire Protection clarification item 666,Fire Protection,2025-08-19,2025-08-29,2025-09-09,Closed,21,Designer,0,0,Normal
RFI-00667,PRJ-033,Plumbing clarification item 667,Plumbing,2024-12-27,2025-01-03,2025-01-14,Closed,18,Designer,15400,0,High
RFI-00668,PRJ-033,Mechanical clarification item 668,Mechanical,2023-11-13,2023-11-23,2023-11-19,Answered,6,Designer,2800,2,Normal
RFI-00669,PRJ-033,Civil clarification item 669,Civil,2023-11-17,2023-11-20,2023-11-26,Answered,9,Owner,0,0,Critical
RFI-00670,PRJ-033,Mechanical clarification item 670,Mechanical,2024-08-13,2024-08-23,2024-09-06,Answered,24,Owner,0,0,Normal
RFI-00671,PRJ-033,General clarification item 671,General,2025-12-08,2025-12-11,2026-01-01,Closed,24,Owner,32400,10,Critical
RFI-00672,PRJ-033,Civil clarification item 672,Civil,2025-01-07,2025-01-17,2025-01-25,Answered,18,Contractor,0,0,Normal
RFI-00673,PRJ-033,Architectural clarification item 673,Architectural,2024-11-29,2024-12-09,2024-12-15,Closed,16,Designer,0,0,Normal
RFI-00674,PRJ-033,Fire Protection clarification item 674,Fire Protection,2024-05-03,2024-05-13,2024-05-07,Answered,4,Owner,0,0,Normal
RFI-00675,PRJ-033,Electrical clarification item 675,Electrical,2025-03-31,2025-04-10,2025-04-10,Closed,10,Owner,0,0,Normal
RFI-00676,PRJ-033,Plumbing clarification item 676,Plumbing,2024-03-25,2024-04-01,2024-04-12,Closed,18,Designer,0,0,High
RFI-00677,PRJ-033,General clarification item 677,General,2025-05-19,2025-05-29,2025-06-11,Answered,23,External,0,0,Normal
RFI-00678,PRJ-034,Structural clarification item 678,Structural,2022-06-03,2022-06-17,,Open,,Designer,0,0,Low
RFI-00679,PRJ-034,Architectural clarification item 679,Architectural,2022-10-12,2022-10-22,,Open,,External,0,0,Normal
RFI-00680,PRJ-034,Electrical clarification item 680,Electrical,2021-11-10,2021-11-13,2021-11-16,Answered,6,Designer,127800,6,Critical
RFI-00681,PRJ-034,Fire Protection clarification item 681,Fire Protection,2024-07-12,2024-07-26,2024-08-09,Closed,28,Designer,0,0,Low
RFI-00682,PRJ-034,Architectural clarification item 682,Architectural,2022-05-20,2022-05-30,2022-06-03,Answered,14,External,0,0,Normal
RFI-00683,PRJ-034,Structural clarification item 683,Structural,2022-10-03,2022-10-06,2022-10-22,Closed,19,Contractor,20900,2,Critical
RFI-00684,PRJ-034,Electrical clarification item 684,Electrical,2023-04-04,2023-04-18,2023-04-16,Answered,12,Owner,0,0,Low
RFI-00685,PRJ-034,Electrical clarification item 685,Electrical,2021-11-06,2021-11-20,2021-11-23,Answered,17,Designer,6600,8,Low
RFI-00686,PRJ-034,Architectural clarification item 686,Architectural,2023-05-03,2023-05-13,2023-05-17,Closed,14,Designer,51300,1,Normal
RFI-00687,PRJ-034,Electrical clarification item 687,Electrical,2022-04-06,2022-04-09,2022-04-16,Closed,10,Contractor,11600,6,Critical
RFI-00688,PRJ-034,General clarification item 688,General,2024-08-20,2024-08-30,2024-09-21,Answered,32,Contractor,0,0,Normal
RFI-00689,PRJ-034,Electrical clarification item 689,Electrical,2022-08-03,8/13/22,2022-08-23,Answered,20,Designer,27600,6,Normal
RFI-00690,PRJ-034,General clarification item 690,General,2022-10-19,2022-10-29,2022-10-31,Answered,12,Designer,0,0,Normal
RFI-00691,PRJ-034,Architectural clarification item 691,Architectural,2024-11-23,2024-11-30,2024-12-09,Answered,16,Designer,0,0,High
RFI-00692,PRJ-034,Mechanical clarification item 692,Mechanical,2024-05-23,2024-05-26,2024-06-09,Closed,17,Designer,0,0,Critical
RFI-00693,PRJ-034,Civil clarification item 693,Civil,2021-09-11,2021-09-21,2021-09-30,Closed,19,Owner,0,0,Normal
RFI-00694,PRJ-034,Electrical clarification item 694,Electrical,2024-07-10,2024-07-20,2024-08-01,Closed,22,Designer,12800,0,Normal
RFI-00695,PRJ-034,Structural clarification item 695,Structural,2024-07-14,2024-07-24,2024-08-01,Closed,18,Contractor,5000,4,Normal
RFI-00696,PRJ-034,Architectural clarification item 696,Architectural,2023-11-04,2023-11-07,2023-11-21,Answered,17,Contractor,0,0,Critical
RFI-00697,PRJ-034,Mechanical clarification item 697,Mechanical,2023-10-27,2023-11-10,2023-11-27,Answered,31,Owner,0,0,Low
RFI-00698,PRJ-034,Architectural clarification item 698,Architectural,2022-10-01,2022-10-08,2022-10-12,Answered,11,Designer,1900,4,High
RFI-00699,PRJ-034,Electrical clarification item 699,Electrical,2023-05-11,2023-05-18,2023-05-21,Answered,10,External,0,0,High
RFI-00700,PRJ-034,Fire Protection clarification item 700,Fire Protection,2024-10-12,2024-10-22,2024-10-19,Closed,7,Owner,0,0,Normal
RFI-00701,PRJ-034,Plumbing clarification item 701,Plumbing,2024-01-08,2024-01-18,2024-01-28,Closed,20,Owner,19200,7,Normal
RFI-00702,PRJ-034,Structural clarification item 702,Structural,2024-12-17,2024-12-27,2024-12-31,Answered,14,Designer,0,0,Normal
RFI-00703,PRJ-035,Electrical clarification item 703,Electrical,2024-09-14,2024-09-28,2024-10-09,Closed,25,Contractor,0,0,Low
RFI-00704,PRJ-035,Structural clarification item 704,Structural,2023-03-18,2023-03-28,2023-04-12,Answered,25,Designer,4800,4,Normal
RFI-00705,PRJ-035,Mechanical clarification item 705,Mechanical,2023-03-25,2023-04-04,2023-04-05,Answered,11,Owner,0,0,Normal
RFI-00706,PRJ-035,Plumbing clarification item 706,Plumbing,2023-05-11,2023-05-18,2023-05-29,Answered,18,Designer,0,0,High
RFI-00707,PRJ-035,Architectural clarification item 707,Architectural,2024-04-02,2024-04-12,2024-04-03,Answered,1,Designer,0,0,Normal
RFI-00708,PRJ-035,Electrical clarification item 708,Electrical,2023-06-21,2023-06-28,2023-07-05,Closed,14,Owner,18400,1,High
RFI-00709,PRJ-035,Civil clarification item 709,civil,2024-05-10,2024-05-17,2024-06-01,Answered,22,Owner,0,0,High
RFI-00710,PRJ-035,Electrical clarification item 710,Electrical,2024-03-04,2024-03-11,2024-03-09,Closed,5,Designer,0,0,High
RFI-00711,PRJ-035,Electrical clarification item 711,Electrical,2024-07-17,2024-07-24,2024-08-08,Answered,22,Designer,26900,3,High
RFI-00712,PRJ-035,Fire Protection clarification item 712,Fire Protection,2023-01-31,2023-02-10,2023-02-14,Answered,14,External,185000,5,Normal
RFI-00713,PRJ-035,Plumbing clarification item 713,Plumbing,2024-07-05,2024-07-19,2024-07-30,Closed,25,Designer,0,0,Low
RFI-00714,PRJ-035,Mechanical clarification item 714,MECH,2025-05-06,2025-05-13,2025-05-22,Answered,16,Designer,109700,1,High
RFI-00715,PRJ-035,Architectural clarification item 715,Architectural,2023-11-25,2023-12-05,2023-12-22,Answered,27,Designer,0,0,Normal
RFI-00716,PRJ-035,Civil clarification item 716,Civil,2024-04-14,2024-04-24,2024-04-30,Answered,16,External,0,0,Normal
RFI-00717,PRJ-035,Structural clarification item 717,Structural,2023-08-25,2023-09-01,2023-09-03,Answered,9,Designer,10300,0,High
RFI-00718,PRJ-035,Electrical clarification item 718,Electrical,2022-12-14,2022-12-24,2023-01-15,Answered,32,Owner,6300,5,Normal
RFI-00719,PRJ-035,Architectural clarification item 719,Architectural,2023-02-18,2023-02-25,2023-03-08,Answered,18,Owner,0,0,High
RFI-00720,PRJ-035,General clarification item 720,General,2022-10-17,2022-10-20,2022-10-20,Answered,3,Owner,30900,1,Critical
RFI-00721,PRJ-035,Architectural clarification item 721,Architectural,2023-09-19,2023-09-29,2023-10-01,Answered,12,Contractor,8200,8,Normal
RFI-00722,PRJ-035,General clarification item 722,General,2024-12-09,2024-12-19,2025-01-01,Closed,23,Designer,0,0,Normal
RFI-00723,PRJ-035,Architectural clarification item 723,Architectural,2024-04-06,2024-04-09,2024-04-16,Answered,10,Designer,0,0,Critical
RFI-00724,PRJ-035,Mechanical clarification item 724,Mechanical,2022-11-01,2022-11-08,,Open,,Contractor,0,0,High
RFI-00725,PRJ-035,Architectural clarification item 725,Architectural,2023-03-29,2023-04-08,2023-04-23,Answered,25,Designer,0,0,Normal
RFI-00726,PRJ-035,Architectural clarification item 726,Architectural,2024-07-24,2024-07-31,2024-08-06,Answered,13,Owner,0,0,High
RFI-00727,PRJ-035,General clarification item 727,General,2023-12-28,2024-01-07,2024-01-20,Closed,23,Owner,0,0,Normal
RFI-00728,PRJ-036,Electrical clarification item 728,Electrical,2024-10-31,2024-11-10,,Open,,Contractor,0,0,Normal
RFI-00729,PRJ-036,Plumbing clarification item 729,Plumbing,2024-08-27,2024-09-06,2024-09-05,Answered,9,Designer,15300,10,Normal
RFI-00730,PRJ-036,Mechanical clarification item 730,Mechanical,2025-10-03,2025-10-13,2025-10-29,Answered,26,Designer,29600,6,Normal
RFI-00731,PRJ-036,General clarification item 731,General,2025-06-29,2025-07-09,2025-07-16,Answered,17,Designer,0,0,Normal
RFI-00732,PRJ-036,Mechanical clarification item 732,Mechanical,2024-11-29,2024-12-09,2024-11-30,Answered,1,Contractor,18300,5,Normal
RFI-00733,PRJ-036,Mechanical clarification item 733,Mechanical,2024-09-28,2024-10-08,2024-10-13,Answered,15,Designer,58300,0,Normal
RFI-00734,PRJ-036,Structural clarification item 734,Structural,2025-03-08,2025-03-11,2025-03-18,Answered,10,Contractor,35100,8,Critical
RFI-00735,PRJ-036,Electrical clarification item 735,Electrical,2025-03-20,2025-03-27,2025-04-09,Answered,20,Designer,0,0,High
RFI-00736,PRJ-036,Mechanical clarification item 736,Mechanical,2024-08-12,2024-08-22,2024-08-25,Closed,13,Designer,0,0,Normal
RFI-00737,PRJ-036,Electrical clarification item 737,Electrical,2025-03-02,2025-03-09,2025-03-17,Answered,15,Designer,0,0,High
RFI-00738,PRJ-036,Plumbing clarification item 738,Plumbing,2025-02-14,2025-02-24,2025-03-09,Answered,23,Owner,0,0,Normal
RFI-00739,PRJ-036,General clarification item 739,General,2025-10-08,2025-10-18,2025-11-03,Answered,26,Designer,0,0,Normal
RFI-00740,PRJ-036,Electrical clarification item 740,Electrical,2025-09-13,2025-09-23,2025-10-08,Closed,25,External,0,0,Normal
RFI-00741,PRJ-036,Architectural clarification item 741,Architectural,2025-07-15,2025-07-25,2025-08-06,Closed,22,Contractor,0,0,Normal
RFI-00742,PRJ-036,Mechanical clarification item 742,Mechanical,2024-09-25,2024-10-02,2024-10-12,Answered,17,Designer,9300,2,High
